8.6, -31.2247
8.62, -31.2209
8.641, -31.1776
8.66, -31.1643
8.68, -31.113
8.7, -31.0561
8.72, -31.0045
8.74, -30.9684
8.76, -30.9539
8.78, -30.9612
8.8, -30.9842
8.82, -31.0116
8.84, -31.0296
8.861, -31.0144
8.88, -30.9957
8.9, -30.9303
8.92, -30.8408
8.94, -30.7413
8.96, -30.6506
8.98, -30.5867
9, -30.5618
9.02, -30.5773
9.04, -30.6222
9.06, -30.6776
9.08, -30.7248
9.1, -30.7546
9.121, -30.7696
9.14, -30.7801
9.161, -30.786
9.18, -30.804
9.2, -30.8066
9.22, -30.7919
9.24, -30.7548
9.26, -30.6983
9.28, -30.6322
9.3, -30.5702
9.32, -30.5249
9.34, -30.5041
9.36, -30.5083
9.38, -30.5304
9.4, -30.5579
9.421, -30.5743
9.44, -30.5706
9.46, -30.5312
9.48, -30.4575
9.5, -30.3563
9.52, -30.2421
9.54, -30.1338
9.56, -30.0501
9.581, -29.9759
9.6, -29.9975
9.621, -30.0192
9.64, -30.0924
9.66, -30.1651
9.68, -30.2322
9.701, -30.2861
9.72, -30.3303
9.74, -30.3741
9.761, -30.4285
9.78, -30.5002
9.8, -30.5794
9.82, -30.6481
9.84, -30.6829
9.86, -30.6681
9.88, -30.6033
9.9, -30.5033
9.92, -30.392
9.94, -30.2937
9.96, -30.2261
9.98, -30.1959
10, -30.1972
10.02, -30.2142
10.041, -30.2247
10.06, -30.2115
10.08, -30.1525
10.1, -30.0471
10.121, -29.8696
10.14, -29.7496
10.16, -29.605
10.18, -29.5029
10.2, -29.4635
10.22, -29.4902
10.24, -29.5675
10.26, -29.6665
10.28, -29.7574
10.3, -29.8211
10.32, -29.8539
10.34, -29.8638
10.36, -29.8646
10.38, -29.8688
10.4, -29.8834
10.42, -29.9078
10.44, -29.9338
10.46, -29.9489
10.481, -29.9149
10.5, -29.9046
10.521, -29.8045
10.54, -29.7566
10.561, -29.6451
10.58, -29.6071
10.6, -29.5724
10.62, -29.5672
10.64, -29.5839
10.66, -29.6067
10.68, -29.6162
10.7, -29.5941
10.72, -29.5282
10.74, -29.4166
10.76, -29.2692
10.78, -29.1068
10.8, -28.9568
10.82, -28.8467
10.84, -28.796
10.86, -28.8087
10.88, -28.8693
10.9, -28.949
10.92, -29.0186
10.94, -29.0631
10.96, -29.0853
10.98, -29.0991
11, -29.1166
11.02, -29.1403
11.04, -29.1617
11.06, -29.1668
11.08, -29.1432
11.101, -29.0509
11.12, -29.0036
11.141, -28.8676
11.161, -28.7762
11.18, -28.7303
11.2, -28.685
11.22, -28.6674
11.24, -28.6694
11.261, -28.6761
11.28, -28.6708
11.3, -28.6368
11.32, -28.5646
11.341, -28.4265
11.36, -28.3183
11.381, -28.1228
11.4, -28.0251
11.42, -27.9202
11.441, -27.8318
11.46, -27.8632
11.48, -27.916
11.5, -27.9949
11.52, -28.0735
11.54, -28.1327
11.561, -28.1677
11.58, -28.1883
11.6, -28.2116
11.62, -28.2477
11.64, -28.2923
11.66, -28.3257
11.68, -28.3236
11.7, -28.2697
11.72, -28.1642
11.74, -28.0229
11.76, -27.871
11.78, -27.735
11.8, -27.6349
11.821, -27.5595
11.84, -27.5557
11.86, -27.5668
11.88, -27.5799
11.9, -27.5702
11.92, -27.518
11.94, -27.4136
11.96, -27.2611
11.98, -27.0786
12.001, -26.8423
12.02, -26.7368
12.041, -26.5962
12.06, -26.6067
12.08, -26.6512
12.1, -26.7404
12.12, -26.8407
12.14, -26.9219
12.16, -26.9685
12.18, -26.9835
12.201, -26.9822
12.22, -26.9867
12.24, -27.0077
12.26, -27.0481
12.28, -27.095
12.3, -27.1256
12.32, -27.1179
12.34, -27.0599
12.361, -26.9083
12.38, -26.8186
12.4, -26.6803
12.42, -26.5615
12.441, -26.4534
12.461, -26.4146
12.48, -26.4134
12.5, -26.4211
12.52, -26.4182
12.54, -26.3799
12.56, -26.288
12.58, -26.1369
12.6, -25.9357
12.62, -25.7081
12.64, -25.4881
12.66, -25.3131
12.68, -25.2137
12.7, -25.2041
12.72, -25.2732
12.74, -25.3855
12.76, -25.4955
12.78, -25.5698
12.8, -25.6021
12.82, -25.6091
12.84, -25.6144
12.861, -25.6279
12.88, -25.6671
12.9, -25.6946
12.92, -25.6988
12.94, -25.6642
12.961, -25.5417
12.981, -25.4275
13, -25.3425
13.02, -25.2167
13.04, -25.114
13.06, -25.046
13.08, -25.0142
13.1, -25.0095
13.12, -25.0142
13.14, -25.0064
13.16, -24.9657
13.18, -24.8779
13.2, -24.7396
13.221, -24.5116
13.24, -24.3644
13.26, -24.1743
13.28, -24.0245
13.3, -23.94
13.321, -23.8989
13.34, -23.9772
13.36, -24.0731
13.38, -24.1665
13.4, -24.227
13.42, -24.2485
13.44, -24.249
13.46, -24.255
13.48, -24.2808
13.5, -24.3173
13.52, -24.3371
13.54, -24.3114
13.56, -24.2259
13.581, -24.0319
13.6, -23.9145
13.62, -23.7418
13.64, -23.5956
13.66, -23.4952
13.68, -23.4465
13.7, -23.4411
13.72, -23.4586
13.74, -23.4714
13.76, -23.4523
13.78, -23.3806
13.8, -23.2481
13.82, -23.0621
13.84, -22.8447
13.86, -22.6291
13.88, -22.4518
13.9, -22.3441
13.92, -22.3223
13.94, -22.3819
13.961, -22.4831
13.98, -22.6181
14, -22.7286
14.02, -22.7978
14.04, -22.8272
14.06, -22.8372
14.08, -22.8567
14.1, -22.9087
14.121, -22.9949
14.14, -23.1028
14.16, -23.1777
14.18, -23.189
14.2, -23.1199
14.22, -22.9796
14.24, -22.7967
14.26, -22.6082
14.28, -22.4476
14.3, -22.3371
14.321, -22.2635
14.341, -22.2544
14.36, -22.2631
14.38, -22.2579
14.4, -22.2081
14.42, -22.0916
14.44, -21.9027
14.461, -21.5971
14.48, -21.3835
14.5, -21.124
14.52, -20.928
14.54, -20.834
14.56, -20.8582
14.58, -20.9842
14.6, -21.164
14.62, -21.3365
14.64, -21.4567
14.661, -21.5149
14.68, -21.5273
14.7, -21.5287
14.721, -21.5448
14.74, -21.5966
14.76, -21.6683
14.78, -21.7417
14.8, -21.788
14.82, -21.7837
14.841, -21.671
14.86, -21.6048
14.88, -21.4596
14.901, -21.2599
14.92, -21.1759
14.94, -21.0926
14.961, -21.0382
14.98, -21.0425
15, -21.0544
15.02, -21.0536
15.04, -21.0134
15.06, -20.9147
15.08, -20.7517
15.1, -20.5349
15.12, -20.2904
15.14, -20.0559
15.16, -19.8732
15.18, -19.7779
15.2, -19.7876
15.221, -19.8741
15.24, -20.0332
15.26, -20.1815
15.28, -20.2789
15.3, -20.3193
15.321, -20.3305
15.341, -20.3524
15.36, -20.4081
15.38, -20.4894
15.4, -20.5687
15.42, -20.6083
15.44, -20.5831
15.46, -20.4905
15.48, -20.349
15.5, -20.1893
15.52, -20.0436
15.54, -19.9369
15.56, -19.8809
15.581, -19.8568
15.6, -19.8805
15.62, -19.9009
15.64, -19.8929
15.66, -19.8321
15.68, -19.7058
15.701, -19.4739
15.72, -19.2933
15.74, -19.0531
15.76, -18.845
15.78, -18.7077
15.8, -18.6673
15.821, -18.6957
15.841, -18.8391
15.861, -19.0182
15.88, -19.1864
15.9, -19.3138
15.92, -19.3893
15.94, -19.428
15.96, -19.4621
15.981, -19.5293
16, -19.6472
16.02, -19.8093
16.04, -19.9692
16.061, -20.042
16.08, -20.0695
16.1, -19.9538
16.12, -19.7583
16.14, -19.5295
16.16, -19.315
16.18, -19.1513
16.2, -19.0559
16.22, -19.0245
16.24, -19.0337
16.26, -19.0474
16.28, -19.0262
16.3, -18.9384
16.321, -18.7307
16.34, -18.534
16.361, -18.1722
16.38, -17.9563
16.4, -17.727
16.42, -17.6077
16.44, -17.6262
16.46, -17.773
16.48, -17.9987
16.5, -18.2327
16.52, -18.4158
16.54, -18.5235
16.561, -18.5661
16.58, -18.5705
16.6, -18.5724
16.62, -18.6001
16.64, -18.6714
16.66, -18.7856
16.68, -18.9201
16.7, -19.036
16.72, -19.0931
16.741, -19.018
16.76, -18.9648
16.78, -18.8037
16.8, -18.6246
16.82, -18.4652
16.841, -18.3156
16.86, -18.2819
16.88, -18.2743
16.9, -18.2895
16.92, -18.2925
16.94, -18.2476
16.961, -18.0982
16.98, -17.9371
17, -17.6624
17.02, -17.3492
17.04, -17.0471
17.06, -16.8132
17.08, -16.698
17.1, -16.7284
17.12, -16.8896
17.14, -17.1203
17.16, -17.3376
17.18, -17.4835
17.201, -17.554
17.221, -17.5797
17.241, -17.6101
17.26, -17.6764
